occurrenceID,eventID,basisOfRecord,institutionCode,collectionCode,datasetName,ownerInstitutionCode,language,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,decimalLatitude,decimalLongitude,geodeticDatum
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401_10,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401_11,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Mesembryanthemum nodiflorum L.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401_12,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_01,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_02,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_03,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crassula tillaea Lest.-Garl.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_04,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_05,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_06,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_07,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_08,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum ledifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_09,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Neatostema apulum (L.) I.M.Johnst.,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Neatostema,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_10,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Pallenis spinosa (L.) Cass.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pallenis,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401_11,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_01,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_02,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_03,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_04,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_05,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Launaea nudicaulis (L.) Hook.fil.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Launaea,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_06,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_07,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_08,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Silene sclerocarpa Dufour,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402_09,CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83806,-2.243658,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402_01,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.838115,-2.243633,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402_02,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,species,36.838115,-2.243633,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402_03,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Galium murale (L.) All.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,species,36.838115,-2.243633,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402_04,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.838115,-2.243633,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402_05,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,species,36.838115,-2.243633,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402_06,CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.838115,-2.243633,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402_01,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.838094999999996,-2.243554,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402_02,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.838094999999996,-2.243554,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402_03,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,species,36.838094999999996,-2.243554,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402_04,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,species,36.838094999999996,-2.243554,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402_05,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,species,36.838094999999996,-2.243554,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402_06,CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20130402,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.838094999999996,-2.243554,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_01,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_02,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Artemisia barrelieri Besser,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_03,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_04,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Ononis sicula Guss.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_05,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Pallenis spinosa (L.) Cass.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pallenis,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_06,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Phagnalon saxatile (L.) Cass.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Phagnalon,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_07,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401_08,CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa parviflora Desf.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipa,species,36.835845,-2.2466359999999996,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401_01,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.835755,-2.2466145,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401_02,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.835755,-2.2466145,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401_03,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.835755,-2.2466145,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401_04,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Silene sclerocarpa Dufour,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,species,36.835755,-2.2466145,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401_05,CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.835755,-2.2466145,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_01,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_02,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_03,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_04,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hammada articulata (Moq.) O.Bolòs & Vigo,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Haloxylon,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_05,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Leontodon longirostris (Finch & P.D.Sell) Talavera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thrincia,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_06,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Medicago littoralis Rohde ex Loisel.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_07,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401_08,CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.835735,-2.2465115,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_01,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_02,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_03,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_04,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crassula tillaea Lest.-Garl.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_05,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Cuscuta epithymum (L.) L.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_06,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_07,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_08,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_09,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_10,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_11,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_12,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Logfia arvensis (L.) Holub,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_13,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_14,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Spergularia diandra (Guss.) Boiss.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_15,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.831795,-2.254716,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401_16,CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20130401,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Trigonella monspeliaca L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,species,36.831795,-2.254716,epsg:4326
